model,target_fpr_budget_pct,n_seeds,attack_precision_mean,attack_precision_sd,attack_precision_ci95_low,attack_precision_ci95_high,attack_recall_mean,attack_recall_sd,attack_recall_ci95_low,attack_recall_ci95_high,attack_f1_mean,attack_f1_sd,attack_f1_ci95_low,attack_f1_ci95_high,fpr_mean,fpr_sd,fpr_ci95_low,fpr_ci95_high,alerts_per_1k_normals_mean,alerts_per_1k_normals_sd,alerts_per_1k_normals_ci95_low,alerts_per_1k_normals_ci95_high,raw_false_triggers_per_day_mean,raw_false_triggers_per_day_sd,raw_false_triggers_per_day_ci95_low,raw_false_triggers_per_day_ci95_high,mean_seconds_between_raw_false_triggers_mean,mean_seconds_between_raw_false_triggers_sd,mean_seconds_between_raw_false_triggers_ci95_low,mean_seconds_between_raw_false_triggers_ci95_high,dos_recall_mean,dos_recall_sd,dos_recall_ci95_low,dos_recall_ci95_high,fdi_recall_mean,fdi_recall_sd,fdi_recall_ci95_low,fdi_recall_ci95_high,roc_auc_mean,roc_auc_sd,roc_auc_ci95_low,roc_auc_ci95_high,pr_auc_mean,pr_auc_sd,pr_auc_ci95_low,pr_auc_ci95_high
LSTM AE,0.01,10,0.9993074884891715,8.583341965101609e-06,0.9993013483362204,0.9993136286421226,0.739456098291879,0.00029850688131645816,0.7392425593328494,0.7396696372509085,0.8499648782426595,0.00019775087180385056,0.849823415790853,0.8501063406944661,0.0003826359364511076,4.7173531142960786e-06,0.0003792613453228937,0.00038601052757932154,0.38263593645110755,0.004717353114296086,0.37926134532289363,0.38601052757932147,330.59744909375695,4.075793090751797,327.6818023589801,333.5130958285338,261.3801680672269,3.166883778889084,259.11471588559215,263.6456202488617,0.7318178893178893,1.017463854622268e-05,0.7318106108199395,0.7318251678158391,0.7461132922041502,0.0005675428217913052,0.7457072965271477,0.7465192878811527,0.882654073926043,0.000112142519237964,0.8825738520004531,0.8827342958516329,0.9049600981990416,4.26253940219318e-05,0.9049296058290582,0.9049905905690249
LSTM AE,0.02,10,0.9992307192882277,3.0731141428559104e-07,0.9992304994508853,0.9992309391255702,0.7395684746778544,0.0002959682081084881,0.7393567517762362,0.7397801975794726,0.8500113359787868,0.000195509724250896,0.8498714767473594,0.8501511952102141,0.00042515104050123065,5.714247181928225e-20,0.0004251510405012306,0.0004251510405012307,0.4251510405012307,0.0,0.4251510405012307,0.4251510405012307,367.3304989930633,0.0,367.3304989930633,367.3304989930633,235.2105263157895,2.995911226518785e-14,235.21052631578948,235.21052631578954,0.7318693693693693,2.2751183435895884e-05,0.7318530941531795,0.7318856445855592,0.7462787436904095,0.0005685964413195543,0.7458719942994012,0.7466854930814177,0.882654073926043,0.000112142519237964,0.8825738520004531,0.8827342958516329,0.9049600981990416,4.26253940219318e-05,0.9049296058290582,0.9049905905690249
LSTM AE,0.05,10,0.9990499809386149,4.1339145000564097e-07,0.9990496852161862,0.9990502766610435,0.7405708720407551,0.0003229132596975004,0.740339873810401,0.7408018702711092,0.8506075142186672,0.00021305100607932494,0.8504551067101443,0.8507599217271901,0.0005258447079883643,0.0,0.0005258447079883643,0.0005258447079883643,0.5258447079883642,0.0,0.5258447079883642,0.5258447079883642,454.3298277019468,5.99182245303757e-14,454.3298277019467,454.32982770194684,190.1702127659575,2.995911226518785e-14,190.17021276595747,190.17021276595753,0.7326737451737453,5.087319273114851e-05,0.7326373526839963,0.7327101376634942,0.7474537296690971,0.0005600417895883908,0.7470530999072829,0.7478543594309113,0.882654073926043,0.000112142519237964,0.8825738520004531,0.8827342958516329,0.9049600981990416,4.26253940219318e-05,0.9049296058290582,0.9049905905690249
LSTM AE,0.1,10,0.9986313610550528,3.830133787382284e-07,0.9986310870637872,0.9986316350463184,0.743428228948157,0.0002084809964750022,0.7432790906275649,0.743577367268749,0.8523367806313267,0.00013711717148291667,0.8522386929157793,0.8524348683468741,0.000760796598791676,0.0,0.000760796598791676,0.000760796598791676,0.7607965987916759,0.0,0.7607965987916759,0.7607965987916759,657.3282613560079,1.198364490607514e-13,657.3282613560078,657.328261356008,131.44117647058826,0.0,131.44117647058826,131.44117647058826,0.7348455598455599,0.0,0.7348455598455599,0.7348455598455599,0.7509085810431857,0.00039018568998148284,0.7506294590152465,0.7511877030711249,0.882654073926043,0.000112142519237964,0.8825738520004531,0.8827342958516329,0.9049600981990416,4.26253940219318e-05,0.9049296058290582,0.9049905905690249
LSTM AE,0.2,10,0.9967260135906738,1.8598762857174332e-05,0.9967127088372214,0.9967393183441262,0.7449011087803417,0.00011841298677030264,0.7448164012324989,0.7449858163281844,0.8526076544026016,7.30918330160094e-05,0.8525553676550836,0.8526599411501196,0.001827030655627657,1.0614044507166274e-05,0.0018194378255891757,0.0018346234856661385,1.8270306556276572,0.010614044507166277,1.8194378255891759,1.8346234856661385,1578.5544864622957,9.170534454191644,1571.994281309048,1585.1146916155435,54.73527992949262,0.31765371103377316,54.5080441535974,54.96251570538784,0.7354890604890605,0.0,0.7354890604890605,0.7354890604890605,0.7531043185642176,0.00022161757535190798,0.7529457829012051,0.75326285422723,0.882654073926043,0.000112142519237964,0.8825738520004531,0.8827342958516329,0.9049600981990416,4.26253940219318e-05,0.9049296058290582,0.9049905905690249
LSTM AE,0.5,10,0.9909647066125075,4.184975739919739e-05,0.9909347690995387,0.9909946441254762,0.7465732694036561,3.9987251825478664e-05,0.7465446642469119,0.7466018745604003,0.851581687094796,3.650978634906579e-05,0.8515555695669956,0.8516078046225963,0.005082792571044976,2.3616230624282244e-05,0.0050658985373749,0.005099686604715052,5.082792571044976,0.023616230624282104,5.0658985373749,5.099686604715052,4391.53278138286,20.40442325937997,4376.936336291914,4406.129226473806,19.67460467244265,0.09101531188506534,19.609496240536597,19.739713104348706,0.7368951093951094,0.00015619533877948909,0.736783373980833,0.7370068448093857,0.7550084127874368,7.843027468090955e-05,0.7549523071488067,0.7550645184260669,0.882654073926043,0.000112142519237964,0.8825738520004531,0.8827342958516329,0.9049600981990416,4.26253940219318e-05,0.9049296058290582,0.9049905905690249
LSTM AE,1.0,10,0.9824042126623217,9.994439516684281e-05,0.982332716749026,0.9824757085756174,0.7537368894216363,5.6594607828243596e-05,0.7536964040780857,0.7537773747651869,0.853011648000616,3.367146740482858e-05,0.8529875608838738,0.8530357351173582,0.010080554933989705,5.873057264124565e-05,0.010038541613259178,0.010122568254720233,10.080554933989708,0.058730572641245274,10.03854161325918,10.122568254720235,8709.599462967108,50.74321476203647,8673.299953855932,8745.898972078283,9.920392121255494,0.05784965666080917,9.879008969855153,9.961775272655835,0.7440894465894466,1.5542017102293626e-05,0.7440783285001799,0.7441005646787134,0.7621452607964105,0.0001077605742154018,0.7620681735254542,0.7622223480673669,0.882654073926043,0.000112142519237964,0.8825738520004531,0.8827342958516329,0.9049600981990416,4.26253940219318e-05,0.9049296058290582,0.9049905905690249
LSTM AE,2.0,10,0.9680556556629266,0.00013106234298453746,0.9679618993107599,0.9681494120150933,0.7541144740785135,3.545747547559475e-05,0.7540891093285638,0.7541398388284632,0.8477963544025549,5.9802058498034536e-05,0.8477535745870171,0.8478391342180926,0.018581338106959052,7.854782496845442e-05,0.018525148377918892,0.018637527835999212,18.581338106959052,0.07854782496845489,18.525148377918892,18.63752783599921,16054.276124412621,67.86532077274514,16005.728198521923,16102.82405030332,5.381830216511326,0.022730763397965842,5.365569607936606,5.398090825086046,0.7443564993564993,1.6615115170332533e-05,0.7443446136191186,0.7443683850938799,0.7626191811553562,6.995059612590135e-05,0.7625691415133408,0.7626692207973716,0.882654073926043,0.000112142519237964,0.8825738520004531,0.8827342958516329,0.9049600981990416,4.26253940219318e-05,0.9049296058290582,0.9049905905690249
LSTM AE,5.0,10,0.9189610107301938,0.00016185804936786694,0.9188452244567915,0.919076797003596,0.7554330236739586,2.8429226792020224e-05,0.7554126866302415,0.7554533607176757,0.8292116157575202,7.848426510711331e-05,0.8291554714964658,0.8292677600185746,0.04974379055717163,0.0001068522133908282,0.049667353088404254,0.04982022802593901,49.74379055717163,0.10685221339082847,49.66735308840425,49.82022802593901,42978.63504139629,92.32031236967475,42912.59306838127,43044.6770144113,2.0103095201174144,0.0043229468302009915,2.007217070248286,2.0134019699865426,0.7459427284427285,1.0174638546257788e-05,0.7459354499447787,0.7459500069406783,0.7637044307347167,6.207499613341852e-05,0.7636600249575446,0.7637488365118889,0.882654073926043,0.000112142519237964,0.8825738520004531,0.8827342958516329,0.9049600981990416,4.26253940219318e-05,0.9049296058290582,0.9049905905690249
LSTM AE,10.0,10,0.8482764588268129,5.368464583282114e-05,0.8482380551446718,0.848314862508954,0.7747557686544801,0.00010869220264695539,0.7746780149366915,0.7748335223722688,0.8098509237102745,4.269563468336359e-05,0.8098203810931489,0.8098814663274,0.10347281270977848,5.536613279598963e-05,0.10343320616432598,0.10351241925523098,103.47281270977848,0.055366132795988024,103.43320616432598,103.51241925523098,89400.51018124861,47.836338735736085,89366.29012597766,89434.73023651956,0.9664376869906626,0.0005173973752772136,0.9660675632051269,0.9668078107761983,0.7656595881595882,0.00010513793164437312,0.765584377014107,0.7657347993050695,0.7826836791923725,0.00012627833320346784,0.782593345114641,0.782774013270104,0.882654073926043,0.000112142519237964,0.8825738520004531,0.8827342958516329,0.9049600981990416,4.26253940219318e-05,0.9049296058290582,0.9049905905690249
One-Class SVM,0.01,10,0.9995651035873723,2.5431947404778273e-05,0.999546910668164,0.9995832965065805,0.7413382710887453,3.906683763716207e-05,0.7413103243566471,0.7413662178208434,0.8513003944182627,1.7001514414154277e-05,0.8512882322675145,0.8513125565690108,0.00024154589371980678,1.414509599288056e-05,0.0002314271016156817,0.00025166468582393185,0.2415458937198068,0.014145095992880571,0.23142710161568172,0.2516646858239319,208.69565217391306,12.22136293784881,199.95301579594897,217.43828855187715,415.18285714285713,22.44313630816643,399.1280045931693,431.23770969254497,0.7326319840913464,0.0,0.7326319840913464,0.7326319840913464,0.7489228533907066,7.310036368843404e-05,0.7488705605407131,0.7489751462407002,0.8356424653069832,0.0010619103401390542,0.8348828204116431,0.8364021102023232,0.8804986657388032,0.00039196838707496477,0.8802182684461869,0.8807790630314195
One-Class SVM,0.02,10,0.9994887379236458,9.057063575283659e-05,0.9994239475938819,0.9995535282534097,0.741481625278122,0.0001511085835193478,0.74137352870935,0.741589721846894,0.851367192883715,0.0001036982453256972,0.8512930116277843,0.8514413741396457,0.0002840400787260691,5.0342765599493436e-05,0.00024802703368880907,0.00032005312376332917,0.2840400787260691,0.050342765599493446,0.24802703368880907,0.3200531237633292,245.41062801932367,43.49614947796234,214.295357107131,276.52589893151634,361.6737473816506,60.55467312132622,318.35554377551375,404.9919509877875,0.7327666944640452,0.0001911322084383241,0.7326299667187854,0.7329034222093049,0.7490737377406466,0.00013052686983044837,0.7489803644428986,0.7491671110383945,0.8356424653069832,0.0010619103401390542,0.8348828204116431,0.8364021102023232,0.8804986657388032,0.00039196838707496477,0.8802182684461869,0.8807790630314195
One-Class SVM,0.05,10,0.9991478011824195,5.2782515004051175e-05,0.9991100428457969,0.9991855595190422,0.7423178580494871,0.0003876633862852681,0.742040540368916,0.7425951757300583,0.85179423995134,0.0002518817787856283,0.8516140545813975,0.8519744253212824,0.0004741456432277688,2.9445365387564098e-05,0.0004530816977489453,0.0004952095887065924,0.47414564322776875,0.029445365387564065,0.45308169774894524,0.49520958870659226,409.6618357487923,25.440795694855375,391.4625868550888,427.8610846424959,211.63227906976743,13.004059503458787,202.32973529831474,220.93482284122013,0.7334787350054526,0.00017645503056236755,0.7333525066807465,0.7336049633301587,0.7500181620050853,0.0006259294432879893,0.7495703990551789,0.7504659249549918,0.8356424653069832,0.0010619103401390542,0.8348828204116431,0.8364021102023232,0.8804986657388032,0.00039196838707496477,0.8802182684461869,0.8807790630314195
One-Class SVM,0.1,10,0.9988355939390555,0.0002035919596340547,0.9986899530247312,0.9989812348533799,0.7440440814132334,0.0010249988137792084,0.7433108414331847,0.7447773213932821,0.8528153899134494,0.0006002419124178666,0.8523860027161483,0.8532447771107505,0.0006497137233852209,0.00011482458284896012,0.0005675731650690165,0.0007318542817014252,0.6497137233852209,0.1148245828489601,0.5675731650690166,0.7318542817014253,561.352657004831,99.20843958150154,490.3832146196305,632.3220993900316,157.4688911088911,22.369687383283537,141.4665807548544,173.47120146292784,0.7353422284944513,0.000803947329193157,0.7347671192204763,0.7359173377684263,0.7516248009164828,0.0012774207573881906,0.7507109891558549,0.7525386126771106,0.8356424653069832,0.0010619103401390542,0.8348828204116431,0.8364021102023232,0.8804986657388032,0.00039196838707496477,0.8802182684461869,0.8807790630314195
One-Class SVM,0.2,10,0.9976122939997429,0.00010806232265315849,0.9975349908709578,0.9976895971285281,0.7499141368136545,0.0006034271701675879,0.7494824710202248,0.7503458026070842,0.8562084304656791,0.00036301960507458355,0.8559487418841862,0.8564681190471719,0.0013441581678296653,6.188198833854342e-05,0.0012998904601164922,0.0013884258755428385,1.3441581678296655,0.06188198833854343,1.2998904601164922,1.3884258755428387,1161.3526570048311,53.46603792450153,1123.1053575406495,1199.5999564690128,74.53016752852155,3.238606738718224,72.21340783225634,76.84692722478675,0.7411989223170183,0.0004997424883087254,0.7408414280767998,0.7415564165572369,0.7575064964095113,0.000816671061192746,0.7569222851259807,0.7580907076930419,0.8356424653069832,0.0010619103401390542,0.8348828204116431,0.8364021102023232,0.8804986657388032,0.00039196838707496477,0.8802182684461869,0.8807790630314195
One-Class SVM,0.5,10,0.9918385034496427,0.00015301529754037396,0.9917290428998281,0.9919479639994574,0.7554661251063957,7.776815419493562e-05,0.7554104931202277,0.7555217570925636,0.857664277753557,3.613374370852655e-05,0.8576384292304565,0.8576901262766575,0.004655349794238683,8.83754108186788e-05,0.004592129833791547,0.00471856975468582,4.655349794238683,0.08837541081867872,4.592129833791547,4.718569754685819,4022.2222222222217,76.35635494733842,3967.6001763958957,4076.8442680485477,21.487603052321372,0.40624327443183633,21.196994120452423,21.77821198419032,0.7453428699724165,7.259069513443445e-05,0.7452909417173429,0.7453947982274901,0.7642851155382939,8.53628339239402e-05,0.7642240506455332,0.7643461804310546,0.8356424653069832,0.0010619103401390542,0.8348828204116431,0.8364021102023232,0.8804986657388032,0.00039196838707496477,0.8802182684461869,0.8807790630314195
One-Class SVM,1.0,10,0.9701729097367497,0.002298876106812006,0.9685283928377708,0.9718174266357287,0.7572879179297266,0.00011175738989450163,0.7572079715090723,0.757367864350381,0.8506118169916963,0.0008810788162927205,0.8499815311757568,0.8512421028076358,0.01743827160493827,0.0013852508034027035,0.016447322876222737,0.018429220333653806,17.438271604938272,1.385250803402703,16.44732287622274,18.429220333653806,15066.666666666666,1196.8566941399363,14210.486965056443,15922.846368276889,5.767383644897547,0.4605555789982019,5.437922030877865,6.096845258917228,0.7471358008852396,0.00015028788154729489,0.747028291411291,0.7472433103591881,0.7661320517477437,8.581891642526666e-05,0.7660706605932159,0.7661934429022714,0.8356424653069832,0.0010619103401390542,0.8348828204116431,0.8364021102023232,0.8804986657388032,0.00039196838707496477,0.8802182684461869,0.8807790630314195
One-Class SVM,2.0,10,0.8850946188690033,0.007930368759179303,0.8794215748102304,0.8907676629277762,0.7585691459972821,0.00024460620924998287,0.7583941652562518,0.7587441267383124,0.8169468477894244,0.0033117101337802987,0.8145777930746516,0.8193159025041972,0.07379562533548041,0.005766414857758218,0.06967058064429123,0.0779206700266696,73.79562533548041,5.766414857758219,69.67058064429122,77.9206700266696,63759.42028985508,4982.1824371031,60195.38167666762,67323.45890304254,1.3625613519784916,0.10632932651580701,1.2864979339481994,1.4386247700087837,0.7484764898325743,0.00022980077041723115,0.7483121002644589,0.7486408794006897,0.7673614797842914,0.0002700855552526823,0.7671682722171385,0.7675546873514443,0.8356424653069832,0.0010619103401390542,0.8348828204116431,0.8364021102023232,0.8804986657388032,0.00039196838707496477,0.8802182684461869,0.8807790630314195
One-Class SVM,5.0,10,0.7956525867123826,0.0046722442118796535,0.792310264549033,0.7989949088757322,0.760710499201099,0.0004006407618720236,0.7604238980652805,0.7609971003369175,0.7777822102282739,0.0020222023935055912,0.7763356137808093,0.7792288066757385,0.14633319914117016,0.004241822693840987,0.14329878198322793,0.14936761629911238,146.33319914117016,4.241822693840983,143.2987819832279,149.3676162991124,126431.88405797102,3664.9348074786135,123810.14763350892,129053.62048243312,0.6839105773204273,0.02064761959712963,0.6691401600497654,0.6986809945910891,0.7512508820322022,0.00035627863029383434,0.7509960156535718,0.7515057484108327,0.7689513537679176,0.00044628791158217646,0.768632098628316,0.7692706089075191,0.8356424653069832,0.0010619103401390542,0.8348828204116431,0.8364021102023232,0.8804986657388032,0.00039196838707496477,0.8802182684461869,0.8807790630314195
One-Class SVM,10.0,10,0.7365738556445418,0.0026008933627869315,0.7347132886157789,0.7384344226733047,0.7617841623486196,0.0003049105596944718,0.7615660424740387,0.7620022822232004,0.7489643466348108,0.001201152246236321,0.7481050940803435,0.7498235991892781,0.20403359277151548,0.0027994212026357544,0.20203100748148928,0.20603617806154167,204.03359277151546,2.799421202635753,202.03100748148927,206.03617806154165,176285.02415458937,2418.6999190772935,174554.79046400674,178015.257845172,0.4901998836191642,0.0068442122655099965,0.4853038291091025,0.4950959381292259,0.7525466675219705,0.0002285288696850467,0.7523831878168277,0.7527101472271134,0.7698315124759005,0.000380217271171796,0.7695595214251985,0.7701035035266026,0.8356424653069832,0.0010619103401390542,0.8348828204116431,0.8364021102023232,0.8804986657388032,0.00039196838707496477,0.8802182684461869,0.8807790630314195
