threshold,accuracy,attack_precision,attack_recall,attack_f1,roc_auc,pr_auc,fpr,fp,tn,fn,tp,normal_windows,attack_windows,dos_recall,fdi_recall,alerts_per_1k_normals,raw_false_triggers_per_day,mean_seconds_between_raw_false_triggers,model,seed,target_fpr_budget,target_fpr_budget_pct,threshold_percentile,validation_windows,expected_validation_exceedances
0.16709546744823456,0.8887650525236998,0.9910099844862564,0.746568774348217,0.8515954810371054,0.8826951151451015,0.9049725931383504,0.0050570597449093755,452,88928,16914,49826,89380,66740,0.736936936936937,0.7549635445877734,5.057059744909376,4369.2996196017,19.774336283185843,LSTM AE,68,0.005,0.5,99.5,47420,237.1
0.1583845019340515,0.8889828337176531,0.9825188483925154,0.7537159124962541,0.8530414285472028,0.8826951151451015,0.9049725931383504,0.010013425822331617,895,88485,16437,50303,89380,66740,0.7440797940797941,0.7621144139091419,10.013425822331618,8651.599910494517,9.986592178770952,LSTM AE,68,0.01,1.0,99.0,47420,474.2
0.15028595924377441,0.8842300794260824,0.9680143098938299,0.7541054839676355,0.8477748206043864,0.8826951151451015,0.9049725931383504,0.018605952114567018,1663,87717,16411,50329,89380,66740,0.7443693693693694,0.7625911385305665,18.605952114567017,16075.542626985904,5.374624173180998,LSTM AE,68,0.02,2.0,98.0,47420,948.4
0.134368434548378,0.8669228798360236,0.9188445416438855,0.7554240335630806,0.8291587862840227,0.8826951151451015,0.9049725931383504,0.04982098903557843,4453,84927,16323,50417,89380,66740,0.745945945945946,0.763684800897364,49.820989035578435,43045.33452673977,2.0071861666292388,LSTM AE,68,0.05,5.0,95.0,47420,2371.0
0.09945572912693024,0.8444657955418908,0.848244750656168,0.7747827389871141,0.8098512137823023,0.8826951151451015,0.9049725931383504,0.10350190199149698,9251,80129,15031,51709,89380,66740,0.7657014157014157,0.7826977005047673,103.50190199149698,89425.64332065338,0.9661658199113611,LSTM AE,68,0.1,10.0,90.0,47420,4742.0
1408.5517978170026,0.7494804688249324,0.9992454186130075,0.41526423462302325,0.5867063303691045,0.8837170474681981,0.9051378308723307,0.00023483628556092325,21,89403,39158,27809,89424,66967,0.7324395407017769,0.1389533096761575,0.23483628556092326,202.8985507246377,425.8285714285714,Hybrid AE,68,0.0001,0.01,99.99,47447,4.7447
690.2001861910245,0.8560211265354144,0.9995055513102891,0.6640882822882912,0.7979831510573205,0.8837170474681981,0.9051378308723307,0.0002460189658257291,22,89402,22495,44472,89424,66967,0.7327602796843928,0.6042638799631171,0.2460189658257291,212.56038647342993,406.4727272727273,Hybrid AE,68,0.0002,0.02,99.98,47447,9.4894
652.7542803631134,0.8568587706453696,0.9994622330771471,0.6660743351202831,0.7994014122369978,0.8837170474681981,0.9051378308723307,0.00026838432635534085,24,89400,22362,44605,89424,66967,0.7329206491757008,0.6078403978876191,0.2683843263553409,231.8840579710145,372.6,Hybrid AE,68,0.0005,0.05,99.95,47447,23.7235
313.7877652913254,0.8858885741506864,0.9989638989903095,0.734272104170711,0.8464067475686375,0.8837170474681981,0.9051378308723307,0.0005703166935050993,51,89373,17795,49172,89424,66967,0.734877156969658,0.7337450054486016,0.5703166935050994,492.7536231884058,175.34117647058824,Hybrid AE,68,0.001,0.1,99.9,47447,47.447
104.51223570707383,0.890191890837708,0.9969461077844312,0.7458449684172802,0.8533062263490138,0.8837170474681981,0.9051378308723307,0.001710950080515298,153,89271,17020,49947,89424,66967,0.7374751427288473,0.7531364385705105,1.710950080515298,1478.2608695652175,58.44705882352942,Hybrid AE,68,0.002,0.2,99.8,47447,94.894
62.59808001015533,0.892059005953028,0.9912896770902814,0.7545507488763122,0.8568691125223629,0.8837170474681981,0.9051378308723307,0.004965110037573806,444,88980,16437,50530,89424,66967,0.7452370261081532,0.7626645058537539,4.965110037573806,4289.855072463768,20.14054054054054,Hybrid AE,68,0.005,0.5,99.5,47447,237.235
43.226261097877135,0.8892519390502011,0.981420786222679,0.7556707034808189,0.8538766556989792,0.8837170474681981,0.9051378308723307,0.010713007693684022,958,88466,16362,50605,89424,66967,0.7456860606838155,0.7643689401771494,10.713007693684022,9256.038647342995,9.33444676409186,Hybrid AE,68,0.01,1.0,99.0,47447,474.47
30.138927517037903,0.8839575167368966,0.9629060704329522,0.7582092672510341,0.8483851025079784,0.8837170474681981,0.9051378308723307,0.02187332259796028,1956,87468,16192,50775,89424,66967,0.7482840464430047,0.7668557377965297,21.87332259796028,18898.55072463768,4.571779141104295,Hybrid AE,68,0.02,2.0,98.0,47447,948.94
19.74173665282201,0.8659385770280899,0.9090359410289698,0.7633013275195245,0.8298186658874332,0.8837170474681981,0.9051378308723307,0.057199409554482016,5115,84309,15851,51116,89424,66967,0.7533517223683367,0.771969040766716,57.19940955448202,49420.289855072464,1.7482697947214079,Hybrid AE,68,0.05,5.0,95.0,47447,2372.35
11.648426362281688,0.8372796388538982,0.8317432922639308,0.7772186300715278,0.8035570925708639,0.8837170474681981,0.9051378308723307,0.11774244050814099,10529,78895,14919,52048,89424,66967,0.7686830457373789,0.7846545027801839,117.74244050814099,101729.46859903382,0.8493114255864755,Hybrid AE,68,0.1,10.0,90.0,47447,4744.7
0.14627587795257568,0.889283910199436,0.9994769032673426,0.7418280645691161,0.851591226611583,0.8918373186724562,0.9112651931973259,0.0002907496868849526,26,89398,17289,49678,89424,66967,0.7325357623965617,0.7499231607477158,0.2907496868849526,251.20772946859904,343.9384615384615,Dense AE,69,0.0001,0.01,99.99,47447,4.7447
0.14122377336025238,0.889303092888977,0.9992158124384212,0.7420669882180776,0.8516538131962297,0.8918373186724562,0.9112651931973259,0.00043612453032742886,39,89385,17273,49694,89424,66967,0.7325678362948232,0.7503422839419933,0.43612453032742887,376.81159420289856,229.2923076923077,Dense AE,69,0.0002,0.02,99.98,47447,9.4894
0.13564182817935944,0.8894949197843866,0.9989756362102556,0.7426941627966013,0.8519793754389571,0.8918373186724562,0.9112651931973259,0.0005703166935050993,51,89373,17231,49736,89424,66967,0.732824427480916,0.7512922965156892,0.5703166935050994,492.7536231884058,175.34117647058824,Dense AE,69,0.0005,0.05,99.95,47447,23.7235
0.13170133531093597,0.8901471312287792,0.9988177537320909,0.7443367628832112,0.8530015743719624,0.8918373186724562,0.9112651931973259,0.0006597781356235462,59,89365,17121,49846,89424,66967,0.7345884918853037,0.7528290815613736,0.6597781356235463,570.0483091787439,151.56610169491526,Dense AE,69,0.001,0.1,99.9,47447,47.447
0.11632522195577621,0.8898913620348997,0.9960908673886595,0.7457852375050398,0.8529537342236948,0.8918373186724562,0.9112651931973259,0.00219180533190195,196,89228,17024,49943,89424,66967,0.7356469305279364,0.7546173405236246,2.1918053319019504,1893.7198067632849,45.62448979591837,Dense AE,69,0.002,0.2,99.8,47447,94.894
0.09046768397092819,0.8885166026177977,0.9910576198596185,0.7463825466274434,0.8514918952990179,0.8918373186724562,0.9112651931973259,0.005043388799427447,451,88973,16984,49983,89424,66967,0.7359676695105523,0.7554555869121797,5.043388799427447,4357.487922705314,19.827937915742794,Dense AE,69,0.005,0.5,99.5,47447,237.235
0.0789334699511528,0.889782660127501,0.9833223185476033,0.7554168471037974,0.8544332125695658,0.8918373186724562,0.9112651931973259,0.009594739667203435,858,88566,16379,50588,89424,66967,0.7452049522098916,0.7643130570845791,9.594739667203434,8289.855072463768,10.422377622377624,Dense AE,69,0.01,1.0,99.0,47447,474.47
0.07109657675027847,0.883772084071334,0.9651983218916858,0.7558200307614198,0.847772743641495,0.8918373186724562,0.9112651931973259,0.02040839148327071,1825,87599,16352,50615,89424,66967,0.7459747257681698,0.7643968817234346,20.40839148327071,17632.850241545893,4.899945205479453,Dense AE,69,0.02,2.0,98.0,47447,948.94
0.06914591044187546,0.8683044420714747,0.9223762592680306,0.7560738871384414,0.8309863778106024,0.8918373186724562,0.9112651931973259,0.047649400608337805,4261,85163,16335,50632,89424,66967,0.746519982038617,0.7643968817234346,47.64940060833781,41169.08212560386,2.0986622858483925,Dense AE,69,0.05,5.0,95.0,47447,2372.35
0.03864477574825287,0.8464361759947823,0.8499747404787902,0.7788462974300775,0.8128574768175797,0.8918373186724562,0.9112651931973259,0.10294775451780283,9206,80218,14810,52157,89424,66967,0.7702225928539355,0.7863589371035793,102.94775451780284,88946.85990338164,0.9713665001086248,Dense AE,69,0.1,10.0,90.0,47447,4744.7
0.17067766895783087,0.5719446771233638,0.8285714285714286,0.00043304911374258964,0.0008656458016178621,0.8661313977157972,0.8502527136446235,6.709608158883521e-05,6,89418,66938,29,89424,66967,0.0005452562704471102,0.0003352985554220571,0.06709608158883522,57.971014492753625,1490.4,Isolation Forest,69,0.0001,0.01,99.99,47447,4.7447
0.16884585606585947,0.573709484561132,0.948948948948949,0.004718742066988218,0.009390787518573552,0.8661313977157972,0.8502527136446235,0.00019010556450169976,17,89407,66651,316,89424,66967,0.00824299185322984,0.0016485512308251138,0.19010556450169977,164.2512077294686,526.0235294117648,Isolation Forest,69,0.0002,0.02,99.98,47447,9.4894
0.16487892075309726,0.5739780422147055,0.9273182957393483,0.00552510938223304,0.010984769765163436,0.8661313977157972,0.8502527136446235,0.0003242977276793702,29,89395,66597,370,89424,66967,0.009205208801077683,0.002319148341669228,0.3242977276793702,280.19323671497585,308.3586206896552,Isolation Forest,69,0.0005,0.05,99.95,47447,23.7235
0.15967101782484439,0.5743744844652185,0.9005964214711729,0.0067645258112204515,0.013428190306803024,0.8661313977157972,0.8502527136446235,0.0005591340132402934,50,89374,66514,453,89424,66967,0.010488164731541471,0.003520634831931599,0.5591340132402934,483.0917874396135,178.848,Isolation Forest,69,0.001,0.1,99.9,47447,47.447
0.14543676755959511,0.5762224168909975,0.8810572687224669,0.011946182448071439,0.023572744014732964,0.8661313977157972,0.8502527136446235,0.0012077294685990338,108,89316,66167,800,89424,66967,0.01619731862210533,0.008242756154125569,1.2077294685990339,1043.4782608695652,82.80000000000001,Isolation Forest,69,0.002,0.2,99.8,47447,94.894
0.09936234472047423,0.5863764538880114,0.8656189865298268,0.04030343303418101,0.07702076050510095,0.8661313977157972,0.8502527136446235,0.004685543030953659,419,89005,64268,2699,89424,66967,0.0460901918019116,0.035262231411886336,4.685543030953659,4048.3091787439616,21.342243436754178,Isolation Forest,69,0.005,0.5,99.5,47447,237.235
0.07213356651198882,0.6300426495130794,0.9185736605091444,0.14925261696059253,0.25678244784708665,0.8661313977157972,0.8502527136446235,0.009907854714617999,886,88538,56972,9995,89424,66967,0.0934954134325486,0.19782614769901366,9.907854714617999,8560.386473429951,10.093002257336344,Isolation Forest,69,0.01,1.0,99.0,47447,474.47
0.05208992822046296,0.7282068661240096,0.9359161706526,0.39211850612988486,0.5526814278498063,0.8661313977157972,0.8502527136446235,0.020106459116120953,1798,87626,40708,26259,89424,66967,0.1613317082558214,0.5931710860879041,20.106459116120952,17371.980676328505,4.9735261401557285,Isolation Forest,69,0.02,2.0,98.0,47447,948.94
0.012230407923028793,0.8678440575224917,0.9163654022554363,0.7608075619334896,0.8313724850284745,0.8661313977157972,0.8502527136446235,0.05199946323134729,4650,84774,16018,50949,89424,66967,0.7512989928795946,0.7690910614993434,51.99946323134729,44927.536231884056,1.9230967741935485,Isolation Forest,69,0.05,5.0,95.0,47447,2372.35
-0.02549925659010512,0.8414550709439802,0.8457174711437565,0.7702599787955261,0.8062269945842028,0.8661313977157972,0.8502527136446235,0.10522902129182322,9410,80014,15385,51582,89424,66967,0.7606966450702418,0.7785911872363016,105.22902129182323,90917.87439613526,0.9503081827842721,Isolation Forest,69,0.1,10.0,90.0,47447,4744.7
0.6723003081842789,0.8891176602234144,0.9995168498610943,0.7414099481834336,0.8513301497758078,0.8376255245381232,0.8812361925461608,0.00026838432635534085,24,89400,17317,49650,89424,66967,0.7326319840913464,0.7490569728128754,0.2683843263553409,231.8840579710145,372.6,One-Class SVM,69,0.0001,0.01,99.99,47447,4.7447
0.6581179542289319,0.8891624198323433,0.9995169179364345,0.7415144772798543,0.8513990809958165,0.8376255245381232,0.8812361925461608,0.00026838432635534085,24,89400,17310,49657,89424,66967,0.7327282057861313,0.7491687389980162,0.2683843263553409,231.8840579710145,372.6,One-Class SVM,69,0.0002,0.02,99.98,47447,9.4894
0.6167646441565037,0.8895588620828564,0.9990961132871347,0.7427538937088417,0.8520624914348363,0.8376255245381232,0.8812361925461608,0.000503220611916264,45,89379,17227,49740,89424,66967,0.7335942010391943,0.7507334655899858,0.503220611916264,434.78260869565213,198.72000000000003,One-Class SVM,69,0.0005,0.05,99.95,47447,23.7235
0.6127659084306243,0.8900192466318394,0.9989172932330828,0.7439634446817089,0.8527926601735677,0.8376255245381232,0.8812361925461608,0.0006038647342995169,54,89370,17146,49821,89424,66967,0.734877156969658,0.7518790689876778,0.6038647342995169,521.7391304347826,165.60000000000002,One-Class SVM,69,0.001,0.1,99.9,47447,47.447
0.6052862881527423,0.8922700155379786,0.9976961728664774,0.7501455940985858,0.8563903237354882,0.8376255245381232,0.8812361925461608,0.0012971909107174807,116,89308,16732,50235,89424,66967,0.7408429020463148,0.7582497415406969,1.2971909107174808,1120.7729468599034,77.0896551724138,One-Class SVM,69,0.002,0.2,99.8,47447,94.894
0.1729785133705609,0.8926280924094098,0.9920371859493596,0.7553123180073767,0.8576394187564644,0.8376255245381232,0.8812361925461608,0.004540168187511183,406,89018,16386,50581,89424,66967,0.74517287831163,0.764145407806868,4.540168187511183,3922.705314009662,22.0256157635468,One-Class SVM,69,0.005,0.5,99.5,47447,237.235
0.06121950639348032,0.8855049203598673,0.9686849194673188,0.7570893126465273,0.8499153437379512,0.8376255245381232,0.8812361925461608,0.01832841295401682,1639,87785,16267,50700,89424,66967,0.7468407210212329,0.7660174914079745,18.32841295401682,15835.748792270531,5.456009762050031,One-Class SVM,69,0.01,1.0,99.0,47447,474.47
0.031830873619127245,0.857574924388232,0.8929884107416071,0.7582540654352143,0.8201243640474845,0.8376255245381232,0.8812361925461608,0.06804660941134372,6085,83339,16189,50778,89424,66967,0.7482519725447431,0.7669675039816704,68.04660941134372,58792.27053140097,1.469580936729663,One-Class SVM,69,0.02,2.0,98.0,47447,948.94
0.009146981369066148,0.8181992569904918,0.8045811663162554,0.7600310600743649,0.7816718627616605,0.8376255245381232,0.8812361925461608,0.13824029343353014,12362,77062,16070,50897,89424,66967,0.7506895888126243,0.7681689904719328,138.24029343353016,119439.61352657004,0.7233780941595211,One-Class SVM,69,0.05,5.0,95.0,47447,2372.35
-0.00345894800562867,0.78406685806728,0.7414011256708213,0.7612406110472322,0.7511898972930757,0.8376255245381232,0.8812361925461608,0.19883923778851315,17781,71643,15989,50978,89424,66967,0.7521649881326576,0.7691469445919137,198.83923778851315,171797.10144927536,0.5029188459591699,One-Class SVM,69,0.1,10.0,90.0,47447,4744.7
0.23735031485557556,0.8883615167819626,0.999311448186476,0.7393617021276596,0.8499039778158614,0.8826629812151812,0.9049592695131554,0.000380398299395838,34,89346,17395,49345,89380,66740,0.7318211068211068,0.7459338194054963,0.38039829939583797,328.664130678004,262.8823529411765,LSTM AE,69,0.0001,0.01,99.99,47420,4.742
0.23557177186012268,0.8883871380988982,0.9992306290619749,0.7394815702727,0.8499539313361635,0.8826629812151812,0.9049592695131554,0.0004251510405012307,38,89342,17387,49353,89380,66740,0.7318854568854569,0.7461020751542344,0.4251510405012307,367.3304989930633,235.21052631578948,LSTM AE,69,0.0002,0.02,99.98,47420,9.484
0.2320159524679184,0.8887458365359979,0.9990498332154049,0.7404554989511537,0.850531388494471,0.8826629812151812,0.9049592695131554,0.0005258447079883643,47,89333,17322,49418,89380,66740,0.7326576576576577,0.7472518227706113,0.5258447079883642,454.3298277019467,190.17021276595747,LSTM AE,69,0.0005,0.05,99.95,47420,23.71
0.2101753056049347,0.8898539584934666,0.9986312399355878,0.7433623014683848,0.8522934203745061,0.8826629812151812,0.9049592695131554,0.000760796598791676,68,89312,17128,49612,89380,66740,0.7348455598455599,0.7507851934941111,0.7607965987916759,657.328261356008,131.44117647058826,LSTM AE,69,0.001,0.1,99.9,47420,47.42
0.1842266172170639,0.8898859851396361,0.9967517494435867,0.7448456697632604,0.8525807585775171,0.8826629812151812,0.9049592695131554,0.0018124860147684045,162,89218,17029,49711,89380,66740,0.7354890604890605,0.7530005608524958,1.8124860147684045,1565.9879167599015,55.17283950617284,LSTM AE,69,0.002,0.2,99.8,47420,94.84
0.1670420616865158,0.8887522418652318,0.9909510361560797,0.746583757866347,0.8515834629385928,0.8826629812151812,0.9049592695131554,0.0050906243007384205,455,88925,16913,49827,89380,66740,0.736936936936937,0.7549915872125631,5.090624300738421,4398.299395837996,19.643956043956045,LSTM AE,69,0.005,0.5,99.5,47420,237.1
0.1584048718214035,0.888989239046887,0.9825568903213204,0.753700928978124,0.8530461695001483,0.8826629812151812,0.9049592695131554,0.009991049451778922,893,88487,16438,50302,89380,66740,0.7440797940797941,0.7620863712843522,9.991049451778922,8632.266726336988,10.008958566629339,LSTM AE,69,0.01,1.0,99.0,47420,474.2
0.15028733015060425,0.8842236740968485,0.9679956917277326,0.7541054839676355,0.8477676804258294,0.8826629812151812,0.9049592695131554,0.018617140299843366,1664,87716,16411,50329,89380,66740,0.7443693693693694,0.7625911385305665,18.617140299843367,16085.209219064669,5.371394230769231,LSTM AE,69,0.02,2.0,98.0,47420,948.4
0.13430152833461761,0.8669420958237254,0.9188947819272058,0.7554240335630806,0.8291792413265684,0.8826629812151812,0.9049592695131554,0.04978742447974938,4450,84930,16323,50417,89380,66740,0.745945945945946,0.763684800897364,49.78742447974938,43016.33475050347,2.0085393258426967,LSTM AE,69,0.05,5.0,95.0,47420,2371.0
0.09941458702087402,0.8444722008711247,0.8482700920320881,0.7747677554689841,0.8098545776329906,0.8826629812151812,0.9049592695131554,0.10347952562094428,9249,80131,15032,51708,89380,66740,0.7656692406692407,0.7826977005047673,103.47952562094429,89406.31013649586,0.9663747432154828,LSTM AE,69,0.1,10.0,90.0,47420,4742.0
1418.8979996516987,0.8736308355340141,0.9995555179274436,0.7051980826377171,0.826963655625892,0.8796853768779698,0.903513393546633,0.00023483628556092325,21,89403,19742,47225,89424,66967,0.7327923535826545,0.6811590153399089,0.23483628556092326,202.8985507246377,425.8285714285714,Hybrid AE,69,0.0001,0.01,99.99,47447,4.7447
1377.8283318987103,0.873669200913096,0.9995555743672225,0.7052876790060776,0.8270252760048679,0.8796853768779698,0.903513393546633,0.00023483628556092325,21,89403,19736,47231,89424,66967,0.732824427480916,0.6812987230713348,0.23483628556092326,202.8985507246377,425.8285714285714,Hybrid AE,69,0.0002,0.02,99.98,47447,9.4894
1165.3716957296358,0.8746219411602969,0.9994305359289646,0.7076022518553915,0.8285714285714286,0.8796853768779698,0.903513393546633,0.00030193236714975844,27,89397,19581,47386,89424,66967,0.7334017576496248,0.6851267149124033,0.30193236714975846,260.8695652173913,331.20000000000005,Hybrid AE,69,0.0005,0.05,99.95,47447,23.7235
791.6247056338888,0.8827362188361223,0.998953416786374,0.7269102692370869,0.841491136330242,0.8796853768779698,0.903513393546633,0.0005703166935050993,51,89373,18288,48679,89424,66967,0.735197895952274,0.7196904076671603,0.5703166935050994,492.7536231884058,175.34117647058824,Hybrid AE,69,0.001,0.1,99.9,47447,47.447
330.76582063621544,0.8888682852593819,0.9970529861069345,0.7426642973404811,0.8512597562645489,0.8796853768779698,0.903513393546633,0.0016438539989264626,147,89277,17233,49734,89424,66967,0.735839373917506,0.7486099080723128,1.6438539989264627,1420.2898550724638,60.8326530612245,Hybrid AE,69,0.002,0.2,99.8,47447,94.894
229.02425412597856,0.888395112250705,0.9905677202021202,0.7464721429958039,0.8513693030860413,0.8796853768779698,0.903513393546633,0.005322955806047593,476,88948,16978,49989,89424,66967,0.737892103406248,0.7539467434127805,5.322955806047593,4599.033816425121,18.78655462184874,Hybrid AE,69,0.005,0.5,99.5,47447,237.235
178.35606787667092,0.8881137661374375,0.9826714801444043,0.7519673869219168,0.8519778025919534,0.8796853768779698,0.903513393546633,0.009930220075147612,888,88536,16610,50357,89424,66967,0.7428635576367951,0.759898292771522,9.930220075147613,8579.710144927536,10.07027027027027,Hybrid AE,69,0.01,1.0,99.0,47447,474.47
77.85942343580199,0.883784872531028,0.9620279534866104,0.7585377872683561,0.8482495470447278,0.8796853768779698,0.903513393546633,0.022421273930935768,2005,87419,16170,50797,89424,66967,0.7485406376290974,0.7672469194445221,22.42127393093577,19371.980676328505,4.460049875311721,Hybrid AE,69,0.02,2.0,98.0,47447,948.94
40.55413735773037,0.8657211732132923,0.9077040427154843,0.7641076948347694,0.8297389330306469,0.8796853768779698,0.903513393546633,0.05818348541778493,5203,84221,15797,51170,89424,66967,0.7549554172814164,0.7720808069518568,58.18348541778493,50270.53140096618,1.7187007495675573,Hybrid AE,69,0.05,5.0,95.0,47447,2372.35
25.066769618060775,0.8408028594995876,0.8395699480192426,0.7766213209491242,0.8068697493658514,0.8796853768779698,0.903513393546633,0.11113347647164072,9938,79486,14959,52008,89424,66967,0.7673680159086536,0.784682444326469,111.13347647164072,96019.32367149758,0.8998188770376334,Hybrid AE,69,0.1,10.0,90.0,47447,4744.7
0.108089879155159,0.8891816025218843,0.9995370556740872,0.7415443427359745,0.8514260730910681,0.8913716654171562,0.9122939219524073,0.000257201646090535,23,89401,17308,49659,89424,66967,0.7326961318878696,0.7492525636368716,0.257201646090535,222.22222222222223,388.8,Dense AE,70,0.0001,0.01,99.99,47447,4.7447
0.10124535113573074,0.8893414582680589,0.9992359812614352,0.742141651858378,0.8517103098437071,0.8913716654171562,0.9122939219524073,0.000424941850062623,38,89386,17268,49699,89424,66967,0.7329206491757008,0.7501746346642824,0.424941850062623,367.1497584541063,235.32631578947368,Dense AE,70,0.0002,0.02,99.98,47447,9.4894
0.0982254147529602,0.8893862178769878,0.9990354473113093,0.7423955082353996,0.8518045763336217,0.8913716654171562,0.9122939219524073,0.0005367686527106817,48,89376,17251,49716,89424,66967,0.7331772403617935,0.7504261085808489,0.5367686527106817,463.768115942029,186.3,Dense AE,70,0.0005,0.05,99.95,47447,23.7235
0.0882234051823616,0.8903005927451069,0.9984988290866876,0.7449340720056147,0.8532772304324029,0.8913716654171562,0.9122939219524073,0.0008387010198604402,75,89349,17081,49886,89424,66967,0.7358073000192443,0.7528849646539439,0.8387010198604402,724.6376811594204,119.232,Dense AE,70,0.001,0.1,99.9,47447,47.447
0.08391731977462769,0.8920909771022629,0.9973193542622267,0.7500111995460451,0.856163916541661,0.8913716654171562,0.9122939219524073,0.0015096618357487923,135,89289,16741,50226,89424,66967,0.740586310860222,0.7582217999944116,1.5096618357487923,1304.3478260869565,66.24000000000001,Dense AE,70,0.002,0.2,99.8,47447,94.894
0.05101846903562546,0.8922828039976725,0.9906800070487342,0.7555512416563382,0.8572856658759742,0.8913716654171562,0.9122939219524073,0.005322955806047593,476,88948,16370,50597,89424,66967,0.745333247802938,0.7644527648160049,5.322955806047593,4599.033816425121,18.78655462184874,Dense AE,70,0.005,0.5,99.5,47447,237.235
0.04028724133968353,0.8900512177810743,0.9819319106084666,0.7571639762868279,0.8550229754226213,0.8913716654171562,0.9122939219524073,0.010433440687063875,933,88491,16262,50705,89424,66967,0.7470010905125409,0.7660174914079745,10.433440687063875,9014.492753623188,9.584565916398715,Dense AE,70,0.01,1.0,99.0,47447,474.47
0.02438708394765854,0.8847695839274639,0.9630127137884062,0.7600907909866054,0.8496031646678851,0.8913716654171562,0.9122939219524073,0.021862139917695474,1955,87469,16066,50901,89424,66967,0.7504650715247931,0.7684763474810696,21.862139917695476,18888.88888888889,4.574117647058824,Dense AE,70,0.02,2.0,98.0,47447,948.94
0.018210383132100105,0.8700820379689368,0.9153148982389915,0.7676168859288903,0.8349847313364953,0.8913716654171562,0.9122939219524073,0.053184827339416714,4756,84668,15562,51405,89424,66967,0.7581628071075759,0.7758529157003549,53.184827339416714,45951.69082125604,1.8802354920100925,Dense AE,70,0.05,5.0,95.0,47447,2372.35
0.009322230704128742,0.8453363684611007,0.8395212622422578,0.7897770543700628,0.8138897865595617,0.8913716654171562,0.9122939219524073,0.11305689747718733,10110,79314,14078,52889,89424,66967,0.7824748219898646,0.7961384783033894,113.05689747718733,97681.15942028986,0.8845103857566766,Dense AE,70,0.1,10.0,90.0,47447,4744.7
0.15777078592881175,0.5734856865164876,0.9852941176470589,0.004001971120103932,0.007971564122012522,0.8762627000561076,0.8791943745389234,4.473072105922347e-05,4,89420,66699,268,89424,66967,0.007729809481044326,0.0007544217496996284,0.044730721059223474,38.64734299516908,2235.6000000000004,Isolation Forest,70,0.0001,0.01,99.99,47447,4.7447
0.15651086908161618,0.5736775134118971,0.9772727272727273,0.004494751146086879,0.008948346339650687,0.8762627000561076,0.8791943745389234,7.827876185364108e-05,7,89417,66666,301,89424,66967,0.00830713964975303,0.0011735449439771997,0.07827876185364109,67.6328502415459,1277.4857142857143,Isolation Forest,70,0.0002,0.02,99.98,47447,9.4894
0.14863981838637555,0.5743680902353716,0.9486607142857143,0.006346409425537951,0.012608469925090855,0.8762627000561076,0.8791943745389234,0.000257201646090535,23,89401,66542,425,89424,66967,0.011065494900250177,0.002235323702813714,0.257201646090535,222.22222222222223,388.8,Isolation Forest,70,0.0005,0.05,99.95,47447,23.7235
0.13937710646421106,0.5759666476971181,0.9190231362467867,0.010676900562963847,0.02110856889807366,0.8762627000561076,0.8791943745389234,0.0007045088566827697,63,89361,66252,715,89424,66967,0.017223683366476363,0.004973595238760513,0.7045088566827697,608.695652173913,141.94285714285715,Isolation Forest,70,0.001,0.1,99.9,47447,47.447
0.13015403061096364,0.5790870318624474,0.9094827586206896,0.01890483372407305,0.03703974604660688,0.8762627000561076,0.8791943745389234,0.0014090177133655394,126,89298,65701,1266,89424,66967,0.02992494707806787,0.009304534912962084,1.4090177133655395,1217.391304347826,70.97142857142858,Isolation Forest,70,0.002,0.2,99.8,47447,94.894
0.08625418084872315,0.61784245896503,0.9435752125169398,0.11436976421222393,0.20401150711203453,0.8762627000561076,0.8791943745389234,0.0051216675612810875,458,88966,59308,7659,89424,66967,0.1601449740201424,0.074492162396267,5.121667561281088,4425.12077294686,19.524890829694325,Isolation Forest,70,0.005,0.5,99.5,47447,237.235
0.06119665145322129,0.7954997410336911,0.9748364505008279,0.5362641300939268,0.6919060555266555,0.8762627000561076,0.8791943745389234,0.01036634460547504,927,88497,31055,35912,89424,66967,0.3645519276412855,0.6858531951158177,10.366344605475039,8956.521739130434,9.646601941747575,Isolation Forest,70,0.01,1.0,99.0,47447,474.47
0.04201203737370561,0.8827681899853572,0.9645961902214409,0.7538937088416683,0.8463279298610297,0.8762627000561076,0.8791943745389234,0.020721506530685274,1853,87571,16481,50486,89424,66967,0.7430239271281032,0.7633630445108832,20.721506530685275,17903.38164251208,4.825903939557475,Isolation Forest,70,0.02,2.0,98.0,47447,948.94
0.012303525357917285,0.866782615367892,0.9142467180288418,0.7601953200830259,0.830134529147982,0.8762627000561076,0.8791943745389234,0.05339729826444802,4775,84649,16059,50908,89424,66967,0.7505933671178395,0.7685601721199251,53.39729826444802,46135.26570048309,1.872753926701571,Isolation Forest,70,0.05,5.0,95.0,47447,2372.35
-0.02562016774009554,0.8430728110952677,0.8488840644068354,0.7707228933653889,0.8079174754242063,0.8762627000561076,0.8791943745389234,0.10274646627303632,9188,80236,15354,51613,89424,66967,0.7610494579511193,0.7791500181620051,102.74646627303632,88772.94685990339,0.973269481932956,Isolation Forest,70,0.1,10.0,90.0,47447,4744.7
0.7172996321969325,0.8891048717637204,0.9995771755325575,0.7413352845431331,0.8513028045235911,0.8351946931936628,0.8803382407411579,0.00023483628556092325,21,89403,17322,49645,89424,66967,0.7326319840913464,0.7489172650814496,0.23483628556092326,202.8985507246377,425.8285714285714,One-Class SVM,70,0.0001,0.01,99.99,47447,4.7447
